        日期      開盤      最高      最低      收盤     成交量     成交值   成交筆數
            2021/03/24 16019.000 16062.000 15857.000 15859.000       175174            0            0
            2021/03/25 15890.000 16090.000 15870.000 16076.000       183228            0            0
            2021/03/26 16095.000 16425.000 16081.000 16423.000       169630            0            0
            2021/03/29 16370.000 16499.000 16350.000 16462.000       147380            0            0
            2021/03/30 16469.000 16567.000 16418.000 16525.000       130185            0            0
            2021/03/31 16540.000 16549.000 16403.000 16523.000       131482            0            0
            2021/04/01 16535.000 16701.000 16452.000 16698.000       146273            0            0
            2021/04/02 16580.000 16701.000 16564.000 16698.000        31463            0            0
            2021/04/05 16580.000 16701.000 16564.000 16698.000        31463            0            0
            2021/04/06 16760.000 16840.000 16697.000 16745.000       126602            0            0
            2021/04/07 16777.000 16788.000 16673.000 16730.000       116015            0            0
            2021/04/08 16715.000 16977.000 16687.000 16947.000       135431            0            0
            2021/04/09 16952.000 16971.000 16810.000 16904.000       125804            0            0
            2021/04/12 16895.000 16965.000 16760.000 16882.000       138501            0            0
            2021/04/13 16910.000 17046.000 16780.000 16862.000        98123            0            0
            2021/04/14 16860.000 16921.000 16592.000 16850.000       215494            0            0
            2021/04/15 16881.000 17150.000 16852.000 17081.000       175645            0            0
            2021/04/16 17062.000 17180.000 16990.000 17138.000       147676            0            0
            2021/04/19 17118.000 17300.000 17111.000 17220.000       133448            0            0
            2021/04/20 17238.000 17329.000 17206.000 17239.000       128259            0            0
            2021/04/21 17225.000 17276.000 17143.000 17273.000       111992            0            0
            2021/04/22 17258.000 17369.000 17011.000 17052.000       234251            0            0
            2021/04/23 17061.000 17352.000 17041.000 17317.000       152796            0            0
            2021/04/26 17337.000 17565.000 17323.000 17525.000       157804            0            0
            2021/04/27 17532.000 17576.000 17460.000 17541.000       141310            0            0
            2021/04/28 17548.000 17591.000 17475.000 17554.000       131880            0            0
            2021/04/29 17578.000 17702.000 17525.000 17582.000       185453            0            0
            2021/04/30 17581.000 17633.000 17525.000 17582.000        35184            0            0
            2021/05/03 17501.000 17534.000 17212.000 17325.000       223760            0            0
            2021/05/04 17271.000 17309.000 16662.000 16795.000       314636            0            0
            2021/05/05 16847.000 17020.000 16730.000 16831.000       195129            0            0
            2021/05/06 16884.000 17097.000 16700.000 17089.000       242463            0            0
            2021/05/07 17120.000 17375.000 17060.000 17333.000       179800            0            0
            2021/05/10 17369.000 17373.000 17008.000 17023.000       174270            0            0
            2021/05/11 16968.000 16969.000 16175.000 16579.000       378102            0            0
            2021/05/12 16503.000 16531.000 15030.000 15443.000       470226            0            0
            2021/05/13 15538.000 15991.000 15318.000 15743.000       347131            0            0
            2021/05/14 15800.000 16021.000 15653.000 15945.000       280204            0            0
            2021/05/17 15183.000 15735.000 15096.000 15440.000       320152            0            0
            2021/05/18 15563.000 16318.000 15501.000 16163.000       253964            0            0
            2021/05/19 16122.000 16248.000 15845.000 16079.000       186997            0            0
            2021/05/20 16078.000 16200.000 15854.000 16162.000       213109            0            0
            2021/05/21 16222.000 16425.000 16006.000 16050.000       240870            0            0
            2021/05/24 16079.000 16475.000 16069.000 16453.000       178133            0            0
            2021/05/25 16463.000 16653.000 16425.000 16566.000       186029            0            0
            2021/05/26 16616.000 16673.000 16504.000 16623.000       134848            0            0
            2021/05/27 16593.000 16685.000 16219.000 16655.000       192459            0            0
            2021/05/28 16731.000 16952.000 16673.000 16825.000       168645            0            0
            2021/05/31 16891.000 17098.000 16884.000 16992.000       162040            0            0
            2021/06/01 17050.000 17226.000 17015.000 17168.000       151427            0            0
            2021/06/02 17171.000 17206.000 17016.000 17202.000       155471            0            0
            2021/06/03 17253.000 17313.000 17080.000 17105.000       180779            0            0
            2021/06/04 17051.000 17260.000 17025.000 17256.000       151899            0            0
            2021/06/07 17212.000 17229.000 16719.000 17159.000       210931            0            0
            2021/06/08 17190.000 17198.000 16992.000 17034.000       146115            0            0
            2021/06/09 16997.000 17073.000 16889.000 17008.000       158043            0            0
            2021/06/10 17035.000 17226.000 16992.000 17196.000       166028            0            0
            2021/06/11 17189.000 17298.000 17181.000 17224.000       123358            0            0
            2021/06/14 17219.000 17257.000 17181.000 17224.000        21566            0            0
            2021/06/15 17322.000 17433.000 17276.000 17329.000       119068            0            0
            2021/06/16 17324.000 17398.000 17033.000 17123.000       101669            0            0
            2021/06/17 17070.000 17319.000 17039.000 17280.000       138050            0            0
            2021/06/18 17315.000 17332.000 17045.000 17045.000       148868            0            0
            2021/06/21 17048.000 17155.000 16891.000 17145.000       182279            0            0
            2021/06/22 17155.000 17180.000 16929.000 17102.000       144515            0            0
            2021/06/23 17100.000 17319.000 17059.000 17252.000       156364            0            0
            2021/06/24 17298.000 17432.000 17261.000 17421.000       116310            0            0
            2021/06/25 17438.000 17562.000 17377.000 17485.000       135161            0            0
            2021/06/28 17484.000 17627.000 17398.000 17620.000       102724            0            0
            2021/06/29 17595.000 17623.000 17451.000 17589.000       134778            0            0
            2021/06/30 17610.000 17766.000 17583.000 17685.000       139928            0            0
            2021/07/01 17678.000 17774.000 17555.000 17654.000       153930            0            0
            2021/07/02 17651.000 17750.000 17588.000 17739.000       124578            0            0
            2021/07/05 17755.000 17970.000 17742.000 17936.000       126225            0            0
            2021/07/06 17956.000 17974.000 17701.000 17851.000       126578            0            0
            2021/07/07 17821.000 17917.000 17715.000 17877.000       142214            0            0
            2021/07/08 17876.000 17897.000 17635.000 17700.000       177266            0            0
            2021/07/09 17662.000 17829.000 17526.000 17817.000       170784            0            0
            2021/07/12 17848.000 17960.000 17770.000 17939.000       151973            0            0
            2021/07/13 17958.000 18030.000 17824.000 17864.000       156222            0            0
            2021/07/14 17846.000 17953.000 17748.000 17919.000       152115            0            0
            2021/07/15 17919.000 18046.000 17800.000 17824.000       161061            0            0
            2021/07/16 17826.000 17951.000 17736.000 17764.000       150013            0            0
            2021/07/19 17717.000 17813.000 17539.000 17640.000       192218            0            0
            2021/07/20 17680.000 17716.000 17472.000 17651.000       187382            0            0
            2021/07/21 17655.000 17674.000 17233.000 17429.000       133859            0            0
            2021/07/22 17441.000 17525.000 17347.000 17446.000       161491            0            0
            2021/07/23 17486.000 17559.000 17373.000 17480.000       149403            0            0
            2021/07/26 17473.000 17479.000 17138.000 17310.000       154365            0            0
            2021/07/27 17322.000 17348.000 16945.000 17034.000       190904            0            0
            2021/07/28 17062.000 17136.000 16733.000 17105.000       252823            0            0
            2021/07/29 17136.000 17420.000 17068.000 17369.000       160862            0            0
            2021/07/30 17285.000 17300.000 17126.000 17280.000       166919            0            0
            2021/08/02 17313.000 17485.000 17160.000 17382.000       164163            0            0
            2021/08/03 17426.000 17521.000 17361.000 17491.000       128066            0            0
            2021/08/04 17491.000 17588.000 17464.000 17537.000       113656            0            0
            2021/08/05 17570.000 17584.000 17295.000 17565.000       101970            0            0
            2021/08/06 17555.000 17560.000 17353.000 17436.000       133976            0            0
            2021/08/09 17438.000 17467.000 17235.000 17397.000       146914            0            0
            2021/08/10 17396.000 17443.000 17189.000 17245.000       144424            0            0
            2021/08/11 17217.000 17298.000 17078.000 17190.000       176574            0            0
            2021/08/12 17207.000 17235.000 17104.000 17211.000       119794            0            0
            2021/08/13 17185.000 17190.000 16866.000 16903.000       183432            0            0
            2021/08/16 16829.000 16936.000 16740.000 16850.000       166108            0            0
            2021/08/17 16850.000 16873.000 16313.000 16388.000       169711            0            0
            2021/08/18 16440.000 16796.000 16389.000 16578.000       134051            0            0
            2021/08/19 16611.000 16648.000 16050.000 16295.000       293841            0            0
            2021/08/20 16297.000 16426.000 16145.000 16373.000       218115            0            0
            2021/08/23 16427.000 16797.000 16393.000 16759.000       158559            0            0
            2021/08/24 16822.000 16842.000 16717.000 16811.000       116233            0            0
            2021/08/25 16794.000 17148.000 16785.000 17088.000       154029            0            0
            2021/08/26 17103.000 17125.000 16882.000 16975.000       165140            0            0
            2021/08/27 16940.000 17298.000 16908.000 17276.000       156596            0            0
            2021/08/30 17249.000 17360.000 17206.000 17280.000       117167            0            0
            2021/08/31 17276.000 17482.000 17144.000 17393.000       174366            0            0
            2021/09/01 17408.000 17524.000 17363.000 17475.000        43279            0            0
            2021/09/02 17434.000 17507.000 17266.000 17408.000       167791            0            0
            2021/09/03 17442.000 17553.000 17370.000 17458.000       145997            0            0
            2021/09/06 17440.000 17596.000 17425.000 17519.000       136170            0            0
            2021/09/07 17522.000 17529.000 17337.000 17425.000       154753            0            0
            2021/09/08 17395.000 17426.000 17102.000 17160.000       220297            0            0
            2021/09/09 17142.000 17340.000 17084.000 17284.000       160669            0            0
            2021/09/10 17300.000 17496.000 17284.000 17380.000       135888            0            0
            2021/09/13 17434.000 17506.000 17356.000 17506.000       129987            0            0
            2021/09/14 17541.000 17569.000 17372.000 17400.000       119639            0            0
            2021/09/15 17403.000 17433.000 17270.000 17365.000       100413            0            0
            2021/09/16 17337.000 17362.000 17191.000 17265.000       117844            0            0
            2021/09/17 17256.000 17395.000 17165.000 17208.000       147841            0            0
            2021/09/20 17300.000 17306.000 17196.000 17208.000        30366            0            0
            2021/09/22 16835.000 17038.000 16751.000 16982.000       168605            0            0
            2021/09/23 17020.000 17190.000 16985.000 17190.000       131260            0            0
            2021/09/24 17191.000 17275.000 17165.000 17197.000       118161            0            0
            2021/09/27 17247.000 17344.000 17205.000 17227.000       119096            0            0
            2021/09/28 17182.000 17183.000 16880.000 16887.000       166120            0            0
            2021/09/29 16926.000 16937.000 16668.000 16746.000       201641            0            0
            2021/09/30 16803.000 16966.000 16704.000 16779.000       183239            0            0
            2021/10/01 16800.000 16805.000 16340.000 16638.000       253148            0            0
            2021/10/04 16588.000 16629.000 16183.000 16258.000       210570            0            0
            2021/10/05 16240.000 16500.000 16107.000 16455.000       187010            0            0
            2021/10/06 16470.000 16493.000 16200.000 16439.000       206735            0            0
            2021/10/07 16521.000 16799.000 16519.000 16758.000       159945            0            0
            2021/10/08 16740.000 16759.000 16563.000 16650.000       139307            0            0
            2021/10/12 16485.000 16563.000 16285.000 16427.000       184844            0            0
            2021/10/13 16520.000 16585.000 16261.000 16409.000       162024            0            0
            2021/10/14 16496.000 16638.000 16354.000 16638.000       149169            0            0
            2021/10/15 16654.000 16862.000 16570.000 16859.000       136174            0            0
            2021/10/18 16800.000 16870.000 16674.000 16807.000       117636            0            0
            2021/10/19 16810.000 16989.000 16787.000 16977.000       102608            0            0
            2021/10/20 16973.000 16987.000 16862.000 16906.000        78855            0            0
            2021/10/21 16879.000 17047.000 16801.000 16885.000       145026            0            0
            2021/10/22 16877.000 16913.000 16748.000 16766.000       132332            0            0
            2021/10/25 16788.000 16955.000 16731.000 16935.000       119758            0            0
            2021/10/26 16975.000 17073.000 16936.000 16980.000       122005            0            0
            2021/10/27 16944.000 17090.000 16928.000 16990.000       116967            0            0
            2021/10/28 17013.000 17112.000 16984.000 17104.000       108665            0            0
            2021/10/29 17061.000 17074.000 16858.000 16972.000       141622            0            0
            2021/11/01 17040.000 17130.000 17028.000 17109.000        96099            0            0
            2021/11/02 17167.000 17255.000 17004.000 17112.000       128552            0            0
            2021/11/03 17081.000 17232.000 17040.000 17219.000       102266            0            0
            2021/11/04 17269.000 17280.000 17050.000 17191.000       114780            0            0
            2021/11/05 17150.000 17350.000 17106.000 17297.000       122603            0            0
            2021/11/08 17256.000 17529.000 17251.000 17518.000       101673            0            0
            2021/11/09 17499.000 17633.000 17480.000 17553.000       113729            0            0
            2021/11/10 17550.000 17627.000 17423.000 17437.000       119855            0            0
            2021/11/11 17430.000 17560.000 17395.000 17526.000       114998            0            0
            2021/11/12 17570.000 17638.000 17491.000 17600.000       111483            0            0
            2021/11/15 17615.000 17719.000 17603.000 17651.000       100871            0            0
            2021/11/16 17662.000 17744.000 17653.000 17742.000        77602            0            0
            2021/11/17 17711.000 17798.000 17678.000 17764.000        69789            0            0
            2021/11/18 17769.000 17919.000 17763.000 17919.000       113287            0            0
            2021/11/19 17919.000 17949.000 17724.000 17782.000       121832            0            0
            2021/11/22 17790.000 17889.000 17740.000 17767.000        94226            0            0
            2021/11/23 17765.000 17768.000 17557.000 17619.000       145923            0            0
            2021/11/24 17604.000 17718.000 17588.000 17694.000       112745            0            0
            2021/11/25 17688.000 17715.000 17600.000 17652.000        80483            0            0
            2021/11/26 17530.000 17572.000 17065.000 17070.000       196755            0            0
            2021/11/29 17243.000 17416.000 17184.000 17380.000       156362            0            0
            2021/11/30 17428.000 17537.000 17209.000 17299.000       187860            0            0
            2021/12/01 17350.000 17702.000 17333.000 17500.000       150509            0            0
            2021/12/02 17570.000 17775.000 17509.000 17745.000       166410            0            0
            2021/12/03 17696.000 17745.000 17555.000 17623.000       128000            0            0
            2021/12/06 17619.000 17736.000 17527.000 17715.000       129052            0            0
            2021/12/07 17677.000 17937.000 17586.000 17927.000       126769            0            0
            2021/12/08 17945.000 17988.000 17840.000 17912.000       119758            0            0
            2021/12/09 17886.000 17946.000 17812.000 17846.000       109129            0            0
            2021/12/10 17808.000 17875.000 17765.000 17859.000       103812            0            0
            2021/12/13 17912.000 17944.000 17650.000 17650.000       111212            0            0
            2021/12/14 17683.000 17711.000 17501.000 17551.000       124763            0            0
            2021/12/15 17588.000 17748.000 17530.000 17744.000        89548            0            0
            2021/12/16 17765.000 17850.000 17671.000 17702.000       123958            0            0
            2021/12/17 17716.000 17808.000 17703.000 17755.000       116999            0            0
            2021/12/20 17720.000 17748.000 17495.000 17623.000       151029            0            0
            2021/12/21 17660.000 17849.000 17624.000 17847.000       116421            0            0
            2021/12/22 17847.000 17952.000 17783.000 17949.000        78870            0            0
            2021/12/23 17935.000 18010.000 17903.000 17992.000        83464            0            0
            2021/12/24 18014.000 18035.000 17917.000 17951.000        59247            0            0
            2021/12/27 17982.000 18140.000 17967.000 18129.000        76933            0            0
            2021/12/28 18115.000 18263.000 18105.000 18193.000        85450            0            0
            2021/12/29 18195.000 18291.000 18188.000 18268.000        74809            0            0
            2021/12/30 18242.000 18267.000 18177.000 18246.000        71168            0            0
            2021/12/31 18212.000 18267.000 18203.000 18246.000        14276            0            0
            2022/01/03 18288.000 18389.000 18203.000 18367.000       122206            0            0
            2022/01/04 18361.000 18577.000 18359.000 18520.000       124618            0            0
            2022/01/05 18480.000 18565.000 18304.000 18314.000       120873            0            0
            2022/01/06 18345.000 18430.000 18238.000 18391.000       163641            0            0
            2022/01/07 18459.000 18478.000 18062.000 18125.000       185567            0            0
            2022/01/10 18075.000 18305.000 18022.000 18207.000       150843            0            0
            2022/01/11 18200.000 18391.000 18102.000 18379.000       165018            0            0
            2022/01/12 18403.000 18446.000 18271.000 18431.000       127849            0            0
            2022/01/13 18433.000 18650.000 18364.000 18550.000       153821            0            0
            2022/01/14 18549.000 18560.000 18220.000 18435.000       204996            0            0
            2022/01/17 18417.000 18552.000 18387.000 18530.000       119731            0            0
            2022/01/18 18531.000 18583.000 18252.000 18256.000       156551            0            0
            2022/01/19 18261.000 18345.000 18135.000 18152.000       120695            0            0
            2022/01/20 18203.000 18287.000 18043.000 18071.000       164330            0            0
            2022/01/21 18026.000 18050.000 17700.000 17702.000       226778            0            0
            2022/01/24 17736.000 17980.000 17508.000 17849.000       253805            0            0
            2022/01/25 17790.000 17799.000 17509.000 17625.000       251623            0            0
            2022/01/26 17683.000 17757.000 17439.000 17482.000       151135            0            0
            2022/02/04 17627.000 17732.000 17439.000 17482.000        55520            0            0
            2022/02/07 17797.000 17967.000 17693.000 17902.000       148146            0            0
            2022/02/08 17960.000 18050.000 17922.000 18050.000       119569            0            0
            2022/02/09 18068.000 18250.000 18050.000 18248.000       102125            0            0
            2022/02/10 18230.000 18397.000 18133.000 18217.000       157032            0            0
            2022/02/11 18202.000 18380.000 18081.000 18111.000       141117            0            0
            2022/02/14 18099.000 18132.000 17830.000 17922.000       193054            0            0
            2022/02/15 17922.000 18185.000 17883.000 18183.000       140209            0            0
            2022/02/16 18184.000 18305.000 18140.000 18265.000       111552            0            0
            2022/02/17 18269.000 18330.000 18072.000 18075.000       158218            0            0
            2022/02/18 18065.000 18254.000 18039.000 18129.000       160334            0            0
            2022/02/21 18001.000 18256.000 17970.000 18021.000       147795            0            0
            2022/02/22 17990.000 18068.000 17773.000 17882.000       219677            0            0
            2022/02/23 17954.000 18093.000 17869.000 17871.000       142971            0            0
            2022/02/24 17811.000 17850.000 17226.000 17641.000       316785            0            0
            2022/02/25 17660.000 17790.000 17503.000 17790.000       209699            0            0
            2022/02/28 17590.000 17790.000 17503.000 17790.000        80350            0            0
            2022/03/01 17756.000 17980.000 17675.000 17756.000       184193            0            0
            2022/03/02 17788.000 17965.000 17680.000 17931.000       175650            0            0
            2022/03/03 17942.000 17964.000 17750.000 17787.000       149883            0            0
            2022/03/04 17608.000 17788.000 17503.000 17561.000       195223            0            0
            2022/03/07 17362.000 17405.000 16706.000 16720.000       256975            0            0
            2022/03/08 16840.000 17058.000 16638.000 16844.000       278121            0            0
            2022/03/09 16890.000 17291.000 16865.000 17259.000       185049            0            0
            2022/03/10 17301.000 17496.000 17221.000 17338.000       199959            0            0
            2022/03/11 17372.000 17394.000 17110.000 17110.000       180314            0            0
            2022/03/14 17289.000 17350.000 17066.000 17153.000       174200            0            0
            2022/03/15 17177.000 17195.000 16728.000 17094.000       206991            0            0
            2022/03/16 17080.000 17331.000 16801.000 17310.000       163757            0            0
            2022/03/17 17339.000 17497.000 17262.000 17472.000       205838            0            0
            2022/03/18 17441.000 17505.000 17295.000 17491.000       151156            0            0
            2022/03/21 17442.000 17577.000 17439.000 17534.000       149496            0            0
            2022/03/22 17536.000 17645.000 17453.000 17616.000       113196            0            0
            2022/03/23 17644.000 17735.000 17547.000 17578.000       140117            0            0
            2022/03/24 17570.000 17762.000 17548.000 17755.000       129243            0            0
            2022/03/25 17720.000 17726.000 17538.000 17613.000       134904            0            0
            2022/03/28 17512.000 17583.000 17304.000 17563.000       164704            0            0
            2022/03/29 17560.000 17715.000 17484.000 17692.000       134420            0            0
            2022/03/30 17671.000 17755.000 17620.000 17681.000       132786            0            0
            2022/03/31 17747.000 17774.000 17468.000 17489.000       132591            0            0
            2022/04/01 17466.000 17624.000 17414.000 17520.000       133276            0            0
            2022/04/05 17568.000 17624.000 17457.000 17520.000        51330            0            0
            2022/04/06 17439.000 17520.000 17327.000 17402.000       144960            0            0
            2022/04/07 17333.000 17387.000 17123.000 17218.000       177354            0            0
            2022/04/08 17200.000 17382.000 17169.000 17229.000       141493            0            0
            2022/04/11 17222.000 17298.000 16942.000 16967.000       187864            0            0
            2022/04/12 16960.000 17146.000 16906.000 17032.000       168767            0            0
            2022/04/13 17080.000 17347.000 17071.000 17330.000       152306            0            0
            2022/04/14 17349.000 17352.000 17102.000 17131.000       132946            0            0
            2022/04/15 17102.000 17117.000 16937.000 16999.000       111960            0            0
            2022/04/18 16908.000 17077.000 16813.000 17012.000       150602            0            0
            2022/04/19 17065.000 17122.000 16942.000 17102.000       133164            0            0
            2022/04/20 17071.000 17177.000 16992.000 17150.000       103619            0            0
            2022/04/21 17180.000 17222.000 16925.000 16953.000       145974            0            0
            2022/04/22 16862.000 17012.000 16672.000 16686.000       167384            0            0
            2022/04/25 16686.000 16734.000 16490.000 16658.000       208872            0            0
            2022/04/26 16648.000 16663.000 16185.000 16205.000       167692            0            0
            2022/04/27 16221.000 16364.000 16160.000 16296.000       242105            0            0
            2022/04/28 16317.000 16658.000 16220.000 16590.000       194113            0            0
            2022/04/29 16595.000 16622.000 16565.000 16610.000         6443            0            0
            2022/05/02 16595.000 16622.000 16363.000 16402.000        68859            0            0
            2022/05/03 16487.000 16570.000 16373.000 16467.000       154670            0            0
            2022/05/04 16505.000 16763.000 16394.000 16750.000       146446            0            0
            2022/05/05 16753.000 16776.000 16277.000 16351.000       172031            0            0
            2022/05/06 16310.000 16419.000 16186.000 16315.000       204565            0            0
            2022/05/09 16156.000 16194.000 15844.000 15853.000       187824            0            0
            2022/05/10 15809.000 16115.000 15730.000 15967.000       226224            0            0
            2022/05/11 15989.000 16092.000 15746.000 15787.000       209818            0            0
            2022/05/12 15801.000 15890.000 15526.000 15683.000       226883            0            0
            2022/05/13 15777.000 15998.000 15743.000 15996.000       158081            0            0
            2022/05/16 15996.000 16044.000 15847.000 15919.000       153718            0            0
            2022/05/17 15978.000 16189.000 15963.000 16184.000       125486            0            0
            2022/05/18 16180.000 16318.000 15889.000 15902.000       125494            0            0
            2022/05/19 15871.000 16054.000 15748.000 15999.000       224935            0            0
            2022/05/20 16069.000 16225.000 15852.000 16151.000       199320            0            0
            2022/05/23 16220.000 16263.000 16076.000 16238.000       169839            0            0
            2022/05/24 16131.000 16156.000 15834.000 15985.000       186967            0            0
            2022/05/25 15996.000 16203.000 15962.000 16110.000       193094            0            0
            2022/05/26 16153.000 16184.000 15928.000 16140.000       168556            0            0
            2022/05/27 16110.000 16385.000 16100.000 16378.000       137509            0            0
            2022/05/30 16400.000 16584.000 16391.000 16510.000       107145            0            0
            2022/05/31 16492.000 16716.000 16460.000 16598.000       175274            0            0
            2022/06/01 16647.000 16755.000 16465.000 16530.000       165993            0            0
            2022/06/02 16536.000 16700.000 16471.000 16683.000       136343            0            0
            2022/06/06 16590.000 16705.000 16463.000 16570.000       153086            0            0
            2022/06/07 16520.000 16586.000 16406.000 16557.000       155713            0            0
            2022/06/08 16560.000 16702.000 16545.000 16568.000       138567            0            0
            2022/06/09 16573.000 16662.000 16388.000 16407.000       138863            0            0
            2022/06/10 16380.000 16512.000 16254.000 16260.000       162971            0            0
            2022/06/13 16115.000 16120.000 15809.000 15827.000       192467            0            0
            2022/06/14 15950.000 16068.000 15841.000 16054.000       163604            0            0
            2022/06/15 16052.000 16096.000 15507.000 15695.000       141078            0            0
            2022/06/16 15751.000 15805.000 15093.000 15174.000       229134            0            0
            2022/06/17 15196.000 15300.000 15081.000 15179.000       214611            0            0
            2022/06/20 15182.000 15231.000 14966.000 15162.000       160050            0            0
            2022/06/21 15164.000 15415.000 15115.000 15399.000       163512            0            0
            2022/06/22 15316.000 15319.000 14888.000 15093.000       225712            0            0
            2022/06/23 15059.000 15145.000 14804.000 14998.000       252551            0            0
            2022/06/24 15006.000 15236.000 14959.000 15209.000       174360            0            0
            2022/06/27 15205.000 15400.000 15180.000 15258.000       154585            0            0
            2022/06/28 15299.000 15304.000 15042.000 15054.000       170496            0            0
            2022/06/29 15020.000 15114.000 14929.000 14979.000       166134            0            0
            2022/06/30 14931.000 14945.000 14451.000 14677.000       237380            0            0
            2022/07/01 14656.000 14702.000 14128.000 14260.000       269468            0            0
            2022/07/04 14236.000 14312.000 14025.000 14257.000       171659            0            0
            2022/07/05 14350.000 14430.000 13960.000 14252.000       261784            0            0
            2022/07/06 14213.000 14239.000 13858.000 14027.000       216057            0            0
            2022/07/07 14068.000 14396.000 13832.000 14387.000       210550            0            0
            2022/07/08 14390.000 14485.000 14264.000 14451.000       214614            0            0
            2022/07/11 14467.000 14496.000 14147.000 14198.000       173841            0            0
            2022/07/12 14157.000 14272.000 13850.000 14233.000       221666            0            0
            2022/07/13 14240.000 14376.000 14101.000 14308.000       216827            0            0
            2022/07/14 14237.000 14474.000 14122.000 14470.000       216807            0            0
            2022/07/15 14422.000 14574.000 14333.000 14572.000       172279            0            0
            2022/07/18 14577.000 14716.000 14522.000 14558.000       145639            0            0
            2022/07/19 14562.000 14844.000 14533.000 14835.000       114644            0            0
            2022/07/20 14845.000 14907.000 14532.000 14604.000       120882            0            0
            2022/07/21 14600.000 14855.000 14573.000 14814.000       145656            0            0
            2022/07/22 14796.000 14848.000 14675.000 14736.000       144198            0            0
            2022/07/25 14750.000 14850.000 14688.000 14811.000       121683            0            0
            2022/07/26 14755.000 14788.000 14581.000 14640.000       137849            0            0
            2022/07/27 14670.000 14969.000 14615.000 14944.000       146337            0            0
            2022/07/28 14922.000 14949.000 14768.000 14928.000       205076            0            0
            2022/07/29 14936.000 14999.000 14870.000 14967.000       134896            0            0
            2022/08/01 14921.000 14940.000 14758.000 14809.000       142821            0            0
            2022/08/02 14767.000 14778.000 14570.000 14635.000       185099            0            0
            2022/08/03 14627.000 14737.000 14594.000 14698.000       142719            0            0
            2022/08/04 14686.000 14751.000 14461.000 14723.000       184504            0            0
            2022/08/05 14780.000 15020.000 14777.000 14960.000       139615            0            0
            2022/08/08 14937.000 14987.000 14842.000 14883.000       119489            0            0
            2022/08/09 14894.000 15065.000 14853.000 14911.000       132723            0            0
            2022/08/10 14874.000 15088.000 14832.000 15079.000       132571            0            0
            2022/08/11 15115.000 15332.000 15093.000 15236.000       137643            0            0
            2022/08/12 15229.000 15399.000 15200.000 15395.000       100359            0            0
            2022/08/15 15369.000 15432.000 15310.000 15410.000       103563            0            0
            2022/08/16 15390.000 15450.000 15364.000 15418.000        91330            0            0
            2022/08/17 15404.000 15461.000 15255.000 15299.000        92824            0            0
            2022/08/18 15250.000 15364.000 15224.000 15332.000       107032            0            0
            2022/08/19 15308.000 15406.000 15210.000 15225.000       115838            0            0
            2022/08/22 15171.000 15250.000 15026.000 15037.000       104314            0            0
            2022/08/23 15059.000 15135.000 14993.000 15087.000       116088            0            0
            2022/08/24 15080.000 15128.000 14987.000 15104.000       108763            0            0
            2022/08/25 15130.000 15297.000 15116.000 15291.000       129987            0            0
            2022/08/26 15271.000 15318.000 14932.000 14932.000       145549            0            0
            2022/08/29 14832.000 14898.000 14762.000 14860.000       148206            0            0
            2022/08/30 14850.000 15013.000 14721.000 14821.000       174217            0            0
            2022/08/31 14849.000 15099.000 14826.000 14939.000       180551            0            0
            2022/09/01 14841.000 14842.000 14613.000 14810.000       198091            0            0
            2022/09/02 14776.000 14782.000 14520.000 14565.000       176004            0            0
            2022/09/05 14590.000 14719.000 14561.000 14640.000       113830            0            0
            2022/09/06 14720.000 14770.000 14508.000 14540.000       164740            0            0
            2022/09/07 14445.000 14499.000 14303.000 14489.000       160464            0            0
            2022/09/08 14459.000 14605.000 14389.000 14594.000       160262            0            0
            2022/09/12 14775.000 14895.000 14731.000 14892.000       110347            0            0
            2022/09/13 14884.000 14938.000 14457.000 14471.000       154963            0            0
            2022/09/14 14458.000 14653.000 14443.000 14628.000       154439            0            0
            2022/09/15 14578.000 14715.000 14502.000 14535.000       151896            0            0
            2022/09/16 14500.000 14562.000 14433.000 14544.000       134959            0            0
            2022/09/19 14550.000 14579.000 14361.000 14523.000       128212            0            0
            2022/09/20 14548.000 14597.000 14425.000 14485.000       116924            0            0
            2022/09/21 14476.000 14545.000 14249.000 14253.000       149149            0            0
            2022/09/22 14225.000 14324.000 14088.000 14210.000       175322            0            0
            2022/09/23 14212.000 14229.000 13911.000 13987.000       165982            0            0
            2022/09/26 13916.000 13953.000 13740.000 13815.000       189556            0            0
            2022/09/27 13843.000 13910.000 13735.000 13791.000       169360            0            0
            2022/09/28 13796.000 13849.000 13423.000 13670.000       242722            0            0
            2022/09/29 13658.000 13672.000 13291.000 13324.000       209663            0            0
            2022/09/30 13356.000 13465.000 13298.000 13306.000       208640            0            0
            2022/10/03 13248.000 13502.000 13215.000 13476.000       177637            0            0
            2022/10/04 13530.000 13829.000 13489.000 13829.000       158048            0            0
            2022/10/05 13740.000 13884.000 13667.000 13830.000       195950            0            0
            2022/10/06 13932.000 13957.000 13734.000 13753.000       160700            0            0
            2022/10/07 13781.000 13818.000 13404.000 13411.000       167634            0            0
            2022/10/11 13251.000 13297.000 12952.000 13019.000       225357            0            0
            2022/10/12 13049.000 13140.000 12975.000 13051.000       172129            0            0
            2022/10/13 13032.000 13168.000 12666.000 13157.000       298198            0            0
            2022/10/14 13150.000 13249.000 12872.000 12883.000       226490            0            0
            2022/10/17 12964.000 13152.000 12821.000 13150.000       186954            0            0
            2022/10/18 13158.000 13191.000 12955.000 13079.000       206908            0            0
            2022/10/19 13125.000 13168.000 12803.000 12865.000       151443            0            0
